"id";"sido";"gugun";"gubun";"Type";"year_code"
732;"서울특별시";"서대문구";4;"주정차";14
733;"서울특별시";"서대문구";4;"주정차";14
734;"서울특별시";"서대문구";4;"주정차";14
735;"서울특별시";"서대문구";4;"주정차";14
736;"서울특별시";"서대문구";4;"주정차";14
737;"서울특별시";"서대문구";4;"주정차";14
738;"서울특별시";"서대문구";4;"주정차";14
739;"서울특별시";"서대문구";4;"주정차";14
740;"서울특별시";"서대문구";4;"주정차";14
741;"서울특별시";"서대문구";4;"주정차";14
742;"서울특별시";"서대문구";4;"주정차";14
743;"서울특별시";"서대문구";4;"주정차";14
744;"서울특별시";"서대문구";4;"주정차";14
745;"서울특별시";"서대문구";4;"주정차";14
746;"서울특별시";"서대문구";4;"주정차";15
747;"서울특별시";"서대문구";4;"주정차";15
748;"서울특별시";"서대문구";4;"주정차";15
749;"서울특별시";"서대문구";4;"주정차";15
750;"서울특별시";"서대문구";4;"주정차";15
751;"서울특별시";"서대문구";4;"주정차";15
752;"서울특별시";"서대문구";4;"주정차";15
753;"서울특별시";"서대문구";4;"주정차";15
754;"서울특별시";"서대문구";4;"주정차";15
755;"서울특별시";"서대문구";4;"주정차";15
756;"서울특별시";"서대문구";4;"주정차";15
757;"서울특별시";"서대문구";4;"주정차";8
758;"서울특별시";"서대문구";4;"주정차";8
759;"서울특별시";"서대문구";4;"주정차";8
760;"서울특별시";"서대문구";4;"주정차";9
761;"서울특별시";"서대문구";4;"주정차";9
762;"서울특별시";"서대문구";4;"주정차";9
763;"서울특별시";"서대문구";4;"주정차";9
764;"서울특별시";"서대문구";4;"주정차";9
765;"서울특별시";"서대문구";4;"주정차";9
766;"서울특별시";"서대문구";4;"주정차";9
767;"서울특별시";"서대문구";4;"주정차";9
768;"서울특별시";"서대문구";4;"주정차";11
769;"서울특별시";"서대문구";4;"주정차";11
770;"서울특별시";"서대문구";4;"주정차";11
771;"서울특별시";"서대문구";4;"주정차";11
772;"서울특별시";"서대문구";4;"주정차";12
773;"서울특별시";"서대문구";4;"주정차";13
774;"서울특별시";"서대문구";4;"주정차";13
775;"서울특별시";"서대문구";4;"주정차";13
776;"서울특별시";"서대문구";4;"주정차";13
777;"서울특별시";"서대문구";4;"주정차";13
778;"서울특별시";"서대문구";4;"주정차";13
779;"서울특별시";"서대문구";4;"주정차";13
780;"서울특별시";"서대문구";4;"주정차";13
781;"서울특별시";"서대문구";4;"주정차";7
782;"서울특별시";"서대문구";4;"주정차";7
783;"서울특별시";"서대문구";4;"주정차";7
784;"서울특별시";"서대문구";4;"주정차";7
785;"서울특별시";"서대문구";4;"주정차";7
786;"서울특별시";"서대문구";4;"주정차";7
787;"서울특별시";"서대문구";4;"주정차";7
788;"서울특별시";"서대문구";4;"주정차";7
789;"서울특별시";"서대문구";4;"주정차";7
790;"서울특별시";"서대문구";4;"주정차";7
791;"서울특별시";"서대문구";4;"주정차";7
792;"서울특별시";"서대문구";4;"주정차";7
793;"서울특별시";"서대문구";4;"주정차";7
794;"서울특별시";"서대문구";4;"주정차";7
795;"서울특별시";"서대문구";4;"주정차";7
796;"서울특별시";"서대문구";4;"주정차";8
797;"서울특별시";"서대문구";4;"주정차";8
798;"서울특별시";"서대문구";4;"주정차";8
799;"서울특별시";"서대문구";4;"주정차";8
800;"서울특별시";"서대문구";4;"주정차";8
801;"서울특별시";"서대문구";4;"주정차";8
802;"서울특별시";"서대문구";4;"주정차";8
803;"서울특별시";"서대문구";4;"주정차";8
804;"서울특별시";"서대문구";4;"주정차";8
805;"서울특별시";"마포구";4;"주정차";18
806;"서울특별시";"마포구";4;"주정차";7
807;"서울특별시";"마포구";4;"주정차";17
808;"서울특별시";"마포구";4;"주정차";10
809;"서울특별시";"마포구";4;"주정차";10
810;"서울특별시";"마포구";4;"주정차";15
811;"서울특별시";"마포구";4;"주정차";10
812;"서울특별시";"마포구";4;"주정차";10
813;"서울특별시";"마포구";4;"주정차";10
814;"서울특별시";"마포구";4;"주정차";5
815;"서울특별시";"마포구";4;"주정차";4
816;"서울특별시";"마포구";4;"주정차";4
817;"서울특별시";"마포구";4;"주정차";8
818;"서울특별시";"마포구";4;"주정차";15
819;"서울특별시";"마포구";4;"주정차";10
820;"서울특별시";"마포구";4;"주정차";18
821;"서울특별시";"마포구";4;"주정차";7
822;"서울특별시";"마포구";4;"주정차";17
823;"서울특별시";"마포구";4;"주정차";5
824;"서울특별시";"마포구";4;"주정차";18
825;"서울특별시";"마포구";4;"주정차";5
826;"서울특별시";"마포구";4;"주정차";5
827;"서울특별시";"마포구";4;"주정차";17
828;"서울특별시";"마포구";4;"주정차";14
829;"서울특별시";"마포구";4;"주정차";14
830;"서울특별시";"마포구";4;"주정차";5
831;"서울특별시";"마포구";4;"주정차";4
832;"서울특별시";"마포구";4;"주정차";5
833;"서울특별시";"성북구";4;"주정차";13
834;"서울특별시";"성북구";4;"주정차";18
835;"서울특별시";"성북구";4;"주정차";14
836;"서울특별시";"성북구";4;"주정차";14
837;"서울특별시";"성북구";4;"주정차";17
838;"서울특별시";"성북구";4;"주정차";17
839;"서울특별시";"성북구";4;"주정차";17
840;"서울특별시";"성북구";4;"주정차";17
841;"서울특별시";"성북구";4;"주정차";17
842;"서울특별시";"성북구";4;"주정차";18
843;"서울특별시";"성북구";4;"주정차";18
844;"서울특별시";"성북구";4;"주정차";18
845;"서울특별시";"성북구";4;"주정차";18
846;"서울특별시";"성북구";4;"주정차";18
847;"서울특별시";"성북구";4;"주정차";18
848;"서울특별시";"성북구";4;"주정차";13
849;"서울특별시";"성북구";4;"주정차";16
850;"서울특별시";"성북구";4;"주정차";16
851;"서울특별시";"성북구";4;"주정차";16
852;"서울특별시";"성북구";4;"주정차";17
853;"서울특별시";"성북구";4;"주정차";17
854;"서울특별시";"성북구";4;"주정차";17
855;"서울특별시";"성북구";4;"주정차";17
856;"서울특별시";"성북구";4;"주정차";11
857;"서울특별시";"성북구";4;"주정차";11
858;"서울특별시";"성북구";4;"주정차";11
859;"서울특별시";"성북구";4;"주정차";11
860;"서울특별시";"성북구";4;"주정차";11
861;"서울특별시";"성북구";4;"주정차";16
862;"서울특별시";"성북구";4;"주정차";11
863;"서울특별시";"성북구";4;"주정차";17
864;"서울특별시";"성북구";4;"주정차";17
865;"서울특별시";"성북구";4;"주정차";17
866;"서울특별시";"성북구";4;"주정차";17
867;"서울특별시";"성북구";4;"주정차";16
868;"서울특별시";"성북구";4;"주정차";16
869;"서울특별시";"성북구";4;"주정차";16
870;"서울특별시";"성북구";4;"주정차";16
871;"서울특별시";"성북구";4;"주정차";16
872;"서울특별시";"성북구";4;"주정차";14
873;"서울특별시";"성북구";4;"주정차";15
874;"서울특별시";"성북구";4;"주정차";15
875;"서울특별시";"성북구";4;"주정차";15
876;"서울특별시";"성북구";4;"주정차";15
877;"서울특별시";"성북구";4;"주정차";17
878;"서울특별시";"성북구";4;"주정차";17
879;"서울특별시";"성북구";4;"주정차";17
880;"서울특별시";"성북구";4;"주정차";16
881;"서울특별시";"성북구";4;"주정차";17
882;"서울특별시";"성북구";4;"주정차";17
883;"서울특별시";"성북구";4;"주정차";15
884;"서울특별시";"성북구";4;"주정차";15
885;"서울특별시";"성북구";4;"주정차";16
886;"서울특별시";"성북구";4;"주정차";15
887;"서울특별시";"성북구";4;"주정차";17
888;"서울특별시";"성북구";4;"주정차";15
889;"서울특별시";"마포구";4;"주정차";10
890;"서울특별시";"마포구";4;"주정차";18
891;"서울특별시";"마포구";4;"주정차";8
892;"서울특별시";"마포구";4;"주정차";8
893;"서울특별시";"마포구";4;"주정차";7
894;"서울특별시";"마포구";4;"주정차";7
895;"서울특별시";"마포구";4;"주정차";7
896;"서울특별시";"마포구";4;"주정차";15
897;"서울특별시";"마포구";4;"주정차";7
898;"서울특별시";"마포구";4;"주정차";13
899;"서울특별시";"마포구";4;"주정차";18
900;"서울특별시";"마포구";4;"주정차";18
901;"서울특별시";"마포구";4;"주정차";13
902;"서울특별시";"마포구";4;"주정차";12
903;"서울특별시";"마포구";4;"주정차";8
904;"서울특별시";"마포구";4;"주정차";5
905;"서울특별시";"마포구";4;"주정차";5
906;"서울특별시";"마포구";4;"주정차";16
907;"서울특별시";"마포구";4;"주정차";18
908;"서울특별시";"마포구";4;"주정차";18
909;"서울특별시";"마포구";4;"주정차";15
910;"서울특별시";"마포구";4;"주정차";17
911;"서울특별시";"마포구";4;"주정차";10
912;"서울특별시";"마포구";4;"주정차";10
913;"서울특별시";"마포구";4;"주정차";13
914;"서울특별시";"마포구";4;"주정차";14
915;"서울특별시";"마포구";4;"주정차";10
916;"서울특별시";"마포구";4;"주정차";10
917;"서울특별시";"마포구";4;"주정차";10
918;"서울특별시";"마포구";4;"주정차";7
919;"서울특별시";"동대문구";4;"주정차";21
920;"서울특별시";"마포구";4;"주정차";18
921;"서울특별시";"마포구";4;"주정차";11
922;"서울특별시";"마포구";4;"주정차";5
923;"서울특별시";"마포구";4;"주정차";12
924;"서울특별시";"마포구";4;"주정차";11
925;"서울특별시";"마포구";4;"주정차";5
926;"서울특별시";"마포구";4;"주정차";15
927;"서울특별시";"마포구";4;"주정차";11
928;"서울특별시";"마포구";4;"주정차";10
929;"서울특별시";"서초구";2;"신호";11
930;"서울특별시";"서초구";2;"신호";11
931;"서울특별시";"서초구";1;"과속";11
932;"서울특별시";"서초구";2;"신호";11
933;"서울특별시";"송파구";2;"신호";11
934;"서울특별시";"강남구";2;"신호";11
935;"서울특별시";"강남구";2;"신호";11
936;"서울특별시";"강남구";2;"신호";11
937;"서울특별시";"노원구";2;"신호";11
938;"서울특별시";"서초구";2;"신호";11
939;"서울특별시";"관악구";2;"신호";11
940;"서울특별시";"관악구";2;"신호";11
941;"서울특별시";"관악구";2;"신호";11
942;"서울특별시";"양천구";2;"신호";11
943;"서울특별시";"양천구";2;"신호";11
944;"서울특별시";"성북구";2;"신호";11
945;"서울특별시";"광진구";2;"신호";11
946;"서울특별시";"용산구";2;"신호";11
947;"서울특별시";"동대문구";2;"신호";11
948;"서울특별시";"노원구";2;"신호";11
949;"서울특별시";"구로구";2;"신호";11
950;"서울특별시";"강북구";2;"신호";11
951;"서울특별시";"성북구";2;"신호";11
952;"서울특별시";"양천구";2;"신호";11
953;"서울특별시";"강동구";1;"과속";11
954;"서울특별시";"강동구";1;"과속";11
955;"서울특별시";"동작구";1;"과속";11
956;"서울특별시";"영등포구";1;"과속";11
957;"서울특별시";"강남구";2;"신호";10
958;"서울특별시";"강동구";2;"신호";10
959;"서울특별시";"송파구";2;"신호";10
960;"서울특별시";"송파구";2;"신호";10
961;"서울특별시";"송파구";2;"신호";10
962;"서울특별시";"강동구";2;"신호";10
963;"서울특별시";"광진구";2;"신호";10
964;"서울특별시";"성동구";2;"신호";10
965;"서울특별시";"성동구";2;"신호";10
966;"서울특별시";"은평구";2;"신호";10
967;"서울특별시";"동대문구";2;"신호";10
968;"서울특별시";"동대문구";2;"신호";10
969;"서울특별시";"강북구";2;"신호";10
970;"서울특별시";"강북구";2;"신호";10
971;"서울특별시";"강북구";2;"신호";10
972;"서울특별시";"노원구";2;"신호";10
973;"서울특별시";"노원구";2;"신호";10
974;"서울특별시";"도봉구";2;"신호";10
975;"서울특별시";"도봉구";2;"신호";10
976;"서울특별시";"도봉구";2;"신호";10
977;"서울특별시";"성북구";2;"신호";10
978;"서울특별시";"성북구";2;"신호";10
979;"서울특별시";"관악구";2;"신호";10
980;"서울특별시";"성북구";2;"신호";10
981;"서울특별시";"성북구";2;"신호";10
982;"서울특별시";"양천구";2;"신호";10
983;"서울특별시";"성북구";2;"신호";10
984;"서울특별시";"중랑구";2;"신호";10
985;"서울특별시";"노원구";2;"신호";10
986;"서울특별시";"마포구";4;"주정차";16
987;"서울특별시";"마포구";4;"주정차";7
988;"서울특별시";"마포구";4;"주정차";10
989;"서울특별시";"마포구";4;"주정차";16
990;"서울특별시";"마포구";4;"주정차";18
991;"서울특별시";"마포구";4;"주정차";10
992;"서울특별시";"마포구";4;"주정차";5
993;"서울특별시";"마포구";4;"주정차";17
994;"서울특별시";"마포구";4;"주정차";18
995;"서울특별시";"마포구";4;"주정차";5
996;"서울특별시";"마포구";4;"주정차";8
997;"서울특별시";"마포구";4;"주정차";7
998;"서울특별시";"마포구";4;"주정차";8
999;"서울특별시";"마포구";4;"주정차";18
1000;"서울특별시";"마포구";4;"주정차";5
1001;"서울특별시";"마포구";4;"주정차";10
1002;"서울특별시";"마포구";4;"주정차";16
1003;"서울특별시";"마포구";4;"주정차";5
1004;"서울특별시";"마포구";4;"주정차";5
1005;"서울특별시";"마포구";4;"주정차";5
1006;"서울특별시";"마포구";4;"주정차";10
1007;"서울특별시";"마포구";4;"주정차";5
1008;"서울특별시";"마포구";4;"주정차";18
1009;"서울특별시";"강서구";1;"과속";14
1010;"서울특별시";"성북구";1;"과속";14
1011;"서울특별시";"성북구";1;"과속";14
1012;"서울특별시";"강남구";2;"신호";10
1013;"서울특별시";"강남구";2;"신호";10
1014;"서울특별시";"강남구";2;"신호";10
1015;"서울특별시";"강남구";2;"신호";10
1016;"서울특별시";"강남구";2;"신호";10
1017;"서울특별시";"동대문구";4;"주정차";6
1018;"서울특별시";"동대문구";4;"주정차";17
1019;"서울특별시";"동대문구";4;"주정차";7
1020;"서울특별시";"동대문구";4;"주정차";11
1021;"서울특별시";"동대문구";4;"주정차";12
1022;"서울특별시";"동대문구";4;"주정차";17
1023;"서울특별시";"동대문구";4;"주정차";21
1024;"서울특별시";"동대문구";4;"주정차";21
1025;"서울특별시";"동대문구";4;"주정차";21
1026;"서울특별시";"동대문구";4;"주정차";21
1027;"서울특별시";"동대문구";4;"주정차";21
1028;"서울특별시";"동대문구";4;"주정차";21
1029;"서울특별시";"동대문구";4;"주정차";21
1030;"서울특별시";"동대문구";4;"주정차";4
1031;"서울특별시";"동대문구";4;"주정차";4
1032;"서울특별시";"동대문구";4;"주정차";5
1033;"서울특별시";"동대문구";4;"주정차";5
1034;"서울특별시";"동대문구";4;"주정차";5
1035;"서울특별시";"동대문구";4;"주정차";5
1036;"서울특별시";"동대문구";4;"주정차";5
1037;"서울특별시";"동대문구";4;"주정차";5
1038;"서울특별시";"동대문구";4;"주정차";5
1039;"서울특별시";"동대문구";4;"주정차";5
1040;"서울특별시";"동대문구";4;"주정차";6
1041;"서울특별시";"동대문구";4;"주정차";7
1042;"서울특별시";"동대문구";4;"주정차";8
1043;"서울특별시";"동대문구";4;"주정차";8
1044;"서울특별시";"동대문구";4;"주정차";9
