id,가변전광표지판명,sido,gugun,시군구코드,도로종류,도로노선명,도로노선번호,도로노선방향,위도,경도,영상표시면가로길이,영상표시면세로길이,전광판함체가로길이,전광판함체세로길이,전광판높이,설치유형코드,출력방향코드,발광패널유형코드,표출색상,표시유형코드,출력크기,year_code
0,주정차단속안내판(스마트CCTV감지기)-주차-001,서울특별시,광진구,11215,구도,아차산로,,,37.547709499999996,127.10684499999999,2240,320,,,,2,1,1,,2,1단7열,19
1,주정차단속안내판(스마트CCTV감지기)-주차-002,서울특별시,광진구,11215,구도,아차산로,,,37.543603399999995,127.1024311,2240,320,,,,2,1,1,,2,1단7열,19
2,주정차단속안내판(스마트CCTV감지기)-주차-003,서울특별시,광진구,11215,구도,능동로,,,37.552057299999994,127.08948000000001,2240,320,,,,2,1,1,,2,1단7열,19
3,주정차단속안내판-주차-004,서울특별시,광진구,11215,구도,군자로,,,37.54891343,127.0707856,2240,320,,,,2,1,1,,2,1단7열,7
4,주정차단속안내판(스마트CCTV감지기)-주차-005,서울특별시,광진구,11215,구도,광나루로,,,37.54520037,127.0879805,2240,320,,,,2,1,1,,2,1단7열,19
5,주정차단속안내판(스마트CCTV감지기)-주차-006,서울특별시,광진구,11215,구도,자양로,,,37.54601862,127.08628290000001,2240,320,,,,2,1,1,,2,1단7열,19
6,주정차단속안내판(스마트CCTV감지기)-주차-008,서울특별시,광진구,11215,구도,강변역로,,,37.53279221,127.09312209999999,2240,320,,,,2,1,1,,2,1단7열,19
7,주정차단속안내판(스마트CCTV감지기)-주차-009,서울특별시,광진구,11215,구도,강변역로4길,,,37.53512211,127.09313300000001,2240,320,,,,2,1,1,,2,1단7열,19
8,주정차단속안내판(스마트CCTV감지기)-주차-010,서울특별시,광진구,11215,구도,광나루로56길,,,37.53784631,127.0963807,2240,320,,,,2,1,1,,2,1단7열,19
9,주정차단속안내판(스마트CCTV감지기)-주차-011,서울특별시,광진구,11215,구도,강변역로,,,37.53573933,127.09455359999998,2240,320,,,,2,1,1,,2,1단7열,19
10,주정차단속안내판(스마트CCTV감지기)-주차-012,서울특별시,광진구,11215,구도,강변역로,,,37.53561794,127.09431770000002,2240,320,,,,2,1,1,,2,1단7열,19
11,주정차단속안내판(스마트CCTV감지기)-주차-013,서울특별시,광진구,11215,구도,강변역로4길,,,37.53389064,127.09229270000002,2240,320,,,,2,1,1,,2,1단7열,19
12,주정차단속안내판(스마트CCTV감지기)-주차-014,서울특별시,광진구,11215,구도,광나루로67길,,,37.538183200000006,127.0972361,2240,320,,,,2,1,1,,2,1단7열,19
13,주정차단속안내판(스마트CCTV감지기)-주차-015,서울특별시,광진구,11215,구도,구의강변로,,,37.53480717,127.09164229999999,2240,320,,,,2,1,1,,2,1단7열,19
14,주정차단속안내판(스마트CCTV감지기)-주차-016,서울특별시,광진구,11215,구도,군자로,,,37.55124574,127.0711926,2240,320,,,,2,1,1,,2,1단7열,19
15,주정차단속안내판(스마트CCTV감지기)-주차-017,서울특별시,광진구,11215,구도,능동로,,,37.55600026,127.078543,2240,320,,,,2,1,1,,2,1단7열,19
16,주정차단속안내판-주차-018,서울특별시,광진구,11215,구도,천호대로,,,37.5586434,127.0754652,2240,320,,,,2,1,1,,2,1단7열,7
17,주정차단속안내판(스마트CCTV감지기)-주차-019,서울특별시,광진구,11215,구도,능동로,,,37.54918722,127.0754525,2240,320,,,,2,1,1,,2,1단7열,19
18,주정차단속안내판(스마트CCTV감지기)-주차-020,서울특별시,광진구,11215,구도,천호대로,,,37.55465739,127.0856969,2240,320,,,,2,1,1,,2,1단7열,19
19,주정차단속안내판(스마트CCTV감지기)-주차-021,서울특별시,광진구,11215,구도,능동로,,,37.552488200000006,127.07715220000001,2240,320,,,,2,1,1,,2,1단7열,19
20,주정차단속안내판(스마트CCTV감지기)-주차-022,서울특별시,광진구,11215,구도,능동로,,,37.55073516,127.07600049999999,2240,320,,,,2,1,1,,2,1단7열,19
21,주정차단속안내판-주차-023,서울특별시,광진구,11215,구도,뚝섬로,,,37.5322381,127.07903929999999,2240,320,,,,2,1,1,,2,1단7열,10
22,주정차단속안내판(스마트CCTV감지기)-주차-024,서울특별시,광진구,11215,구도,아차산로,,,37.54098975,127.06739820000001,2240,320,,,,2,1,1,,2,1단7열,19
23,주정차단속안내판(스마트CCTV감지기)-주차-025,서울특별시,광진구,11215,구도,뚝섬로,,,37.53668214,127.0633615,2240,320,,,,2,1,1,,2,1단7열,19
24,주정차단속안내판-주차-026,서울특별시,광진구,11215,구도,능동로,,,37.56367361,127.0828553,2240,320,,,,2,1,1,,2,1단7열,10
25,주정차단속안내판(스마트CCTV감지기)-주차-027,서울특별시,광진구,11215,구도,긴고랑로,,,37.56371373,127.07825849999999,2240,320,,,,2,1,1,,2,1단7열,19
26,주정차단속안내판(스마트CCTV감지기)-주차-028,서울특별시,광진구,11215,구도,동일로,,,37.56160479,127.0747545,2240,320,,,,2,1,1,,2,1단7열,19
27,주정차단속안내판(스마트CCTV감지기)-주차-029,서울특별시,광진구,11215,구도,능동로,,,37.55867322,127.08044340000001,2240,320,,,,2,1,1,,2,1단7열,19
28,주정차단속안내판(스마트CCTV감지기)-주차-030,서울특별시,광진구,11215,구도,용마산로,,,37.5577886,127.08805,2240,320,,,,2,1,1,,2,1단7열,19
29,주정차단속안내판(스마트CCTV감지기)-주차-031,서울특별시,광진구,11215,구도,천호대로,,,37.55260782,127.0896962,2240,320,,,,2,1,1,,2,1단7열,19
30,주정차단속안내판-주차-032,서울특별시,광진구,11215,구도,아차산로,,,37.54119693,127.0677801,2240,320,,,,2,1,1,,2,1단7열,11
31,주정차단속안내판-주차-033,서울특별시,광진구,11215,구도,능동로,,,37.54104143,127.0712889,2240,320,,,,2,1,1,,2,1단7열,11
32,주정차단속안내판(스마트CCTV감지기)-주차-034,서울특별시,광진구,11215,구도,능동로,,,37.54212483,127.07143590000001,2240,320,,,,2,1,1,,2,1단7열,19
33,주정차단속안내판(스마트CCTV감지기)-주차-035,서울특별시,광진구,11215,구도,능동로,,,37.54094284,127.07091080000001,2240,320,,,,2,1,1,,2,1단7열,19
34,주정차단속안내판(스마트CCTV감지기)-주차-036,서울특별시,광진구,11215,구도,면목로,,,37.5651081,127.08069520000001,2240,320,,,,2,1,1,,2,1단7열,19
35,주정차단속안내판(스마트CCTV감지기)-주차-037,서울특별시,광진구,11215,구도,뚝섬로,,,37.53171591,127.08350940000001,2240,320,,,,2,1,1,,2,1단7열,19
36,주정차단속안내판(스마트CCTV감지기)-주차-039,서울특별시,광진구,11215,구도,자양로,,,37.53213629,127.0854774,2240,320,,,,2,1,1,,2,1단7열,19
37,주정차단속안내판(스마트CCTV감지기)-주차-040,서울특별시,광진구,11215,구도,능동로,,,37.56763901,127.08499479999999,2240,320,,,,2,1,1,,2,1단7열,19
38,주정차단속안내판(스마트CCTV감지기)-주차-041,서울특별시,광진구,11215,구도,아차산로,,,37.54234638,127.09959769999999,2240,320,,,,2,1,1,,2,1단7열,19
39,VML5000090,서울특별시,강남구,11680,3,올림픽대로,,,37.52912,127.02238,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,16
40,VMK1000020,서울특별시,용산구,11170,3,강변북로,,,37.516729999999995,126.91556000000001,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,10
41,VMQ5000010,서울특별시,광명시,41210,3,도로명없음,,,37.44574,126.89583,4080,2880,,,,2,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 17열,16
42,VML5000020,서울특별시,금천구,11545,3,올림픽대로,,,37.580420000000004,126.82901000000001,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,13
43,VMK1000090,서울특별시,광진구,11215,3,강변북로,,,37.53158,127.06686,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,12
44,VMA9000370,서울특별시,광진구,11215,3,능동로,,,37.54397,127.07243999999999,3200,320,,,,3,2,1,적색+녹색+황색+흰색,2,1단 10열,3
45,VMO9000230,서울특별시,서초구,11650,1,경부고속도로,,,37.50633,127.01746000000001,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,17
46,VMO9000240,서울특별시,강남구,11680,3,강남대로,,,37.5124,127.02093,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,17
47,VMO9000250,서울특별시,강남구,11680,3,도산대로,,,37.51727,127.02193999999999,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,17
48,VMO9000260,서울특별시,강남구,11680,3,압구정로,,,37.52557,127.02512,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,16
49,VMO9000330,서울특별시,강남구,11680,3,테헤란로,,,37.513000000000005,127.06695,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,16
50,VMO9000340,서울특별시,송파구,11710,3,올림픽로,,,37.51188,127.08148,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,18
51,VMO9000360,서울특별시,송파구,11710,3,올림픽로,,,37.51661,127.09971999999999,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,18
52,VMO9000370,서울특별시,송파구,11710,3,올림픽로,,,37.51505,127.10507,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,18
53,VMA9000430,서울특별시,광진구,11215,3,구의로,,,37.53767,127.08811999999999,3200,320,,,,3,2,1,적색+녹색+황색+흰색,2,1단 10열,3
54,VMNN500120,서울특별시,동작구,11590,3,남부순환로,,,37.47612,126.97402,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,12
55,VMBB100150,서울특별시,서초구,11650,3,반포대로,,,37.507220000000004,126.99983,7680,2880,,,,2,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 32열,12
56,VMBB100140,서울특별시,서초구,11650,3,반포대로,,,37.49726,127.00481,3840,2880,,,,2,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,12
57,VMK6000010,서울특별시,광진구,11215,3,강변북로,,,37.52877,127.08918999999999,1800,300,,,,1,2,1,적색+녹색+황색,2,6단 1열,6
58,VML1000020,서울특별시,영등포구,11560,3,올림픽대로,,,37.54067,126.89785,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,16
59,VML1000060,서울특별시,서초구,11650,3,올림픽대로,,,37.51724,127.0088,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,16
60,VMA9000720,서울특별시,성북구,11290,3,한천로,,,37.61456,127.05885,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,18
61,VMA9000740,서울특별시,중랑구,11260,3,동일로,,,37.60033,127.0796,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,18
62,VMA9000820,서울특별시,광진구,11215,3,구의로,,,37.54148,127.06558999999999,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,18
63,VMA9000830,서울특별시,광진구,11215,3,구의로,,,37.53848,127.07588,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,17
64,VMD1000050,서울특별시,노원구,11350,3,동부간선로,,,37.64208,127.056,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,18
65,VMA9000010,서울특별시,성동구,11200,3,청계천로,,,37.57055,127.02632,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,17
66,VMA9000050,서울특별시,성북구,11290,3,화랑로,,,37.604240000000004,127.0442,6000,1200,,,,3,2,1,적색+녹색+황색+흰색,2,2단 10열,16
67,VMA9000090,서울특별시,은평구,11380,3,통일로,,,37.59903,126.93693,6000,1200,,,,3,2,1,적색+녹색+황색+흰색,2,2단 10열,16
68,VMA9000130,서울특별시,마포구,11440,3,성산로,,,37.56576,126.91398000000001,6000,1200,,,,3,2,1,적색+녹색+황색+흰색,2,2단 10열,16
69,VMA9000170,서울특별시,영등포구,11560,3,서부간선,,,37.539609999999996,126.88968,4080,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 17열,17
70,VMA9000200,서울특별시,영등포구,11560,3,국회대로,,,37.52512,126.90771000000001,6000,1200,,,,3,2,1,적색+녹색+황색+흰색,2,2단 10열,16
71,VMA9000240,서울특별시,동작구,11590,3,관악로,,,37.504670000000004,126.95016000000001,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,17
72,VMA9000280,서울특별시,용산구,11170,3,서빙고로,,,37.52659,127.00388000000001,6000,1200,,,,3,2,1,적색+녹색+황색+흰색,2,2단 10열,16
73,VMA9000330,서울특별시,은평구,11380,3,증산로,,,37.58318,126.90881,6000,1200,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,2단 10열,18
74,VML5000130,서울특별시,송파구,11710,3,올림픽대로,,,37.53219,127.11023,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,14
75,VMGE500130,서울특별시,서초구,11650,3,헌릉로,,,37.46138,127.08371000000001,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,12
76,VMR7000020,서울특별시,마포구,11440,3,내부순환,,,37.56496,126.90918,1800,300,,,,1,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,6단 1열,10
77,VRL3000010,서울특별시,영등포구,11560,3,도로명없음,,,37.533879999999996,126.91327,1280,320,,,,3,2,1,적색+녹색+황색+흰색,2,2단 8열,17
78,VMD5000050,서울특별시,노원구,11350,3,동부간선로,,,37.6269,127.06783999999999,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,17
79,VMD5000060,서울특별시,중랑구,11260,3,동부간선로,,,37.5761,127.07896000000001,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,17
80,VMD5000010,서울특별시,성동구,11200,3,동부간선로,,,37.54719,127.03563999999999,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,14
81,VMK1000100,서울특별시,성동구,11200,3,강변북로,,,37.54268,127.03008,2880,1680,,,,3,2,1,적색+녹색+황색+흰색,2,7단 12열,15
82,VMK5000080,서울특별시,광진구,11215,3,강변북로,,,37.54031,127.10337,9000,1200,,,,2,2,1,적색+녹색+황색+흰색,2,2단 15열,15
83,VMA9000760,서울특별시,중랑구,11260,3,동일로,,,37.5875,127.08008000000001,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,17
84,VMA9000810,서울특별시,성동구,11200,3,천호대로,,,37.56192,127.06013999999999,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,18
85,VMD1000030,서울특별시,도봉구,11320,3,동부간선로,,,37.67112,127.04965,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,18
86,VMD1000070,서울특별시,동대문구,11230,3,동부간선로,,,37.5841,127.07351000000001,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,18
87,VMA9000030,서울특별시,성동구,11200,3,고산자로,,,37.567890000000006,127.03715,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,13
88,VMA9000070,서울특별시,강북구,11305,3,도봉로,,,37.614670000000004,127.02986000000001,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,17
89,VMA9000110,서울특별시,종로구,11110,3,통일로,,,37.57819,126.95438,6000,1200,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,2단 10열,17
90,VMA9000160,서울특별시,마포구,11440,3,양화로,,,37.55146,126.91635,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,10
91,VMO9000220,서울특별시,서초구,11650,3,잠원로,,,37.51781,127.01135,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,17
92,VMO9000380,서울특별시,송파구,11710,3,올림픽로,,,37.52244,127.11594,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,18
93,VMA9000560,서울특별시,노원구,11350,3,동일로,,,37.681509999999996,127.05527,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,18
94,VMA9000570,서울특별시,도봉구,11320,3,방학로,,,37.67961,127.04873,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,17
95,VMA9000580,서울특별시,노원구,11350,3,방학로,,,37.661159999999995,127.05973999999999,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,17
96,VMA9000590,서울특별시,노원구,11350,3,동일로,,,37.66326,127.05803999999999,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,18
97,VMA9000600,서울특별시,도봉구,11320,3,방학로,,,37.662440000000004,127.04763,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,18
98,VMA9000610,서울특별시,도봉구,11320,3,도봉로,,,37.66859,127.04328999999998,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,18
99,VMA9000620,서울특별시,도봉구,11320,3,마들로,,,37.66787,127.04597,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,18
100,VMA9000630,서울특별시,노원구,11350,3,동일로,,,37.65087,127.06166,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,17
101,VMA9000640,서울특별시,노원구,11350,3,노해로,,,37.65535,127.06495,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,18
102,VMA9000650,서울특별시,도봉구,11320,3,노해로,,,37.65126,127.04383999999999,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,18
103,VMA9000660,서울특별시,노원구,11350,3,덕릉로,,,37.648559999999996,127.06873999999999,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,18
104,VMA9000670,서울특별시,노원구,11350,3,동일로,,,37.64829,127.06236000000001,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,18
105,VMA9000680,서울특별시,도봉구,11320,3,덕릉로,,,37.64517,127.04781000000001,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,17
106,VMS1000010,서울특별시,영등포구,11560,3,서부간선,,,37.53638,126.89112,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,12
107,VMS5000020,서울특별시,구로구,11530,3,서부간선,,,37.48084,126.87534,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,12
108,VMNN500030,서울특별시,관악구,11620,3,남부순환로,,,37.47933,126.90076,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,12
109,VMGG100040,서울특별시,서초구,11650,3,강남대로,,,37.52345,127.01668000000001,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,12
110,VMGG500050,서울특별시,강남구,11680,3,강남대로,,,37.50027,127.02649,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,12
111,VMGG100060,서울특별시,서초구,11650,3,강남대로,,,37.49215,127.03036999999999,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,12
112,VMR7000010,서울특별시,서대문구,11410,3,내부순환,,,37.594809999999995,126.94769,1800,300,,,,1,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,6단 1열,10
113,VMD5000090,서울특별시,강남구,11680,3,분당수서로,,,37.501490000000004,127.07321,2400,2160,,,,2,2,1,적색+녹색+황색+흰색,1,9단 10열,6
114,VMD5000100,서울특별시,송파구,11710,3,분당수서로,,,37.47412,127.12087,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,17
115,VMF1000010,서울특별시,서초구,11650,1,경부고속도로,,,37.49555,127.02139,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,18
116,VMK1000030,서울특별시,용산구,11170,3,강변북로,,,37.53298,126.94885,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,10
117,VMF5000010,서울특별시,서초구,11650,1,경부고속도로,,,37.47081,127.03313999999999,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,18
118,VMF5000020,서울특별시,서초구,11650,1,경부고속도로,,,37.50371,127.01843999999998,2400,2160,,,,3,2,1,적색+녹색+황색+흰색,1,9단 10열,6
119,VMK1000040,서울특별시,마포구,11440,3,강변북로,,,37.54469,126.92596,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,10
120,VML5000050,서울특별시,영등포구,11560,3,올림픽대로,,,37.5408,126.89714,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,14
121,VML5000060,서울특별시,영등포구,11560,3,올림픽대로,,,37.51753,126.91925,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,16
122,VML5000080,서울특별시,서초구,11650,3,올림픽대로,,,37.51589,127.00771999999999,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,14
123,VMK5000130,서울특별시,성동구,11200,3,강변북로,,,37.53877,127.04025,7680,2880,,,,2,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 32열,15
124,VML5000120,서울특별시,송파구,11710,3,올림픽대로,,,37.5255,127.10513999999999,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,15
125,VMM1000010,서울특별시,성동구,11200,3,뚝섬로,,,37.54804,127.01588000000001,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,18
126,VMR6000040,서울특별시,서대문구,11410,3,내부순환,,,37.58952,126.93778,1800,300,,,,1,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,6단 1열,10
127,VML5000070,서울특별시,서초구,11650,3,올림픽대로,,,37.50609,126.99014,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,13
128,VMQ1000010,서울특별시,강남구,11680,3,양재대로,,,37.47719,127.0609,4080,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 17열,16
129,VMA9000500,서울특별시,노원구,11350,3,동일로,,,37.62245,127.07393,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,12
130,VMD1000090,서울특별시,강남구,11680,3,분당수서로,,,37.50691,127.06818999999999,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,17
131,VMK1000070,서울특별시,광진구,11215,3,강변북로,,,37.55216,127.11203,9000,1200,,,,2,2,1,적색+녹색+황색+흰색,2,2단 15열,15
132,VMK5000070,서울특별시,광진구,11215,3,강변북로,,,37.529759999999996,127.07285,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,12
133,VMA9000190,서울특별시,영등포구,11560,3,선유로,,,37.534,126.89647,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,17
134,VMA9000230,서울특별시,동작구,11590,3,여의대방로,,,37.50821,126.92376000000002,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,17
135,VMA9000270,서울특별시,서초구,11650,3,반포대로,,,37.4964,127.00561,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,16
136,VMA9000360,서울특별시,성동구,11200,3,동일로,,,37.54605,127.06608,6000,1200,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,2단 10열,18
137,VML5000030,서울특별시,강서구,11500,3,올림픽대로,,,37.56149,126.86549,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,16
138,VMO9000270,서울특별시,강남구,11680,3,압구정로,,,37.52449,127.02343,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,17
139,VMO9000280,서울특별시,강남구,11680,3,논현로,,,37.52476,127.02856000000001,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,17
140,VMO9000290,서울특별시,강남구,11680,3,압구정로,,,37.52854,127.0381,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,18
141,VMO9000300,서울특별시,강남구,11680,3,도산대로,,,37.52413,127.04836999999999,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,18
142,VMTS500160,서울특별시,용산구,11170,3,서빙고로,,,37.52183,126.9757,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,12
143,VMTT100170,서울특별시,성동구,11200,3,뚝섬로,,,37.53973,127.05197,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,12
144,VMHH100190,서울특별시,성북구,11290,3,화랑로,,,37.602990000000005,127.03456000000001,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,12
145,VMA9000520,서울특별시,노원구,11350,3,화랑로,,,37.61971,127.08299,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,12
146,VMD5000080,서울특별시,강남구,11680,3,분당수서로,,,37.51543,127.06693999999999,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,18
147,VMA9000540,서울특별시,노원구,11350,3,화랑로,,,37.62425,127.09128,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,12
148,VML1000120,서울특별시,송파구,11710,3,올림픽대로,,,37.53801,127.11426999999999,7680,2880,,,,2,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 32열,15
149,VMT5000060,서울특별시,중구,11140,3,한남대로,,,37.562490000000004,126.98065,3360,2400,,,,3,2,1,적색+녹색+황색+흰색,2,10단 14열,9
150,VMT5000080,서울특별시,중구,11140,3,한남대로,,,37.55805,126.97796000000001,6000,1200,,,,3,2,1,적색+녹색+황색+흰색,2,2단 10열,9
151,VMT1000040,서울특별시,용산구,11170,3,이태원로,,,37.534440000000004,126.99266000000001,6000,1200,,,,1,2,1,적색+녹색+황색+흰색,2,2단 10열,9
152,VMT1000050,서울특별시,용산구,11170,3,녹사평대로,,,37.528490000000005,126.9916,6000,1200,,,,3,2,1,적색+녹색+황색+흰색,2,2단 10열,9
153,VMGG500020,서울특별시,강서구,11500,3,공항대로,,,37.53638,126.89112,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,3단 10열,18
154,VMSS100240,서울특별시,중랑구,11260,3,사가정로,,,37.58313,127.07965,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,13
155,VMSS100250,서울특별시,중랑구,11260,3,화랑로,,,37.58105,127.08582,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,13
156,VMSS100230,서울특별시,중랑구,11260,3,동일로,,,37.57613,127.0799,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,13
157,VML1000140,서울특별시,강동구,11740,3,올림픽대로,,,37.56837,127.15378999999999,3600,3600,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,15단 15열,16
158,VMA9000350,서울특별시,성동구,11200,3,왕십리로,,,37.54735,127.04449,3200,320,,,,3,2,1,적색+녹색+황색+흰색,2,1단 10열,3
