id,address,occur,death_injury,death,s_injury,l_injury,lot,lat,year
85,부산광역시 남구 대연동(대연전화국 인근),27,29,0,7,19,129.10134188672,35.137991117997,2017
86,부산광역시 남구 대연동(대연사거리 인근),24,31,1,7,21,129.091888511946,35.1351244957,2017
87,부산광역시 동구 초량동(부산역 인근),34,44,0,14,25,129.039444107061,35.114843085641,2017
88,부산광역시 동구 초량동(백광약국 인근),24,29,0,14,13,129.039063013948,35.120242712332,2017
89,부산광역시 동구 초량동(한국토지공사 인근),23,37,0,5,30,129.041306668669,35.118068836908,2017
90,부산광역시 동래구 사직동(내성교차로 인근),40,49,0,14,32,129.078015637513,35.204416336646,2017
91,부산광역시 동래구 온천동(동부터미널교차로 인근),37,44,0,9,32,129.078712324315,35.211787336617,2017
92,부산광역시 동래구 명륜동(동래경찰서 인근),26,35,1,9,24,129.085196669192,35.201437617453,2017
93,부산광역시 부산진구 부전동(서면교차로 인근),54,82,0,21,51,129.059110826005,35.157769243157,2017
94,부산광역시 부산진구 범천동(광무교북측 인근),51,85,0,20,58,129.059179700584,35.150697836137,2017
95,부산광역시 부산진구 가야동(부전사거리 인근),47,65,1,29,29,129.054722575987,35.157714023884,2017
96,부산광역시 북구 구포동(덕천교차로 인근),30,47,0,7,34,129.005357200675,35.210141273302,2017
97,부산광역시 북구 덕천동(성진주유소앞 인근),29,38,1,12,24,129.010218169434,35.212593742508,2017
98,부산광역시 북구 덕천동(만덕베르빌아파트앞 인근),28,40,0,9,27,129.037662605846,35.212872617778,2017
99,부산광역시 사상구 감전동(서부터미널 인근),32,43,0,13,23,128.984698512427,35.162082178551,2017
100,부산광역시 사상구 감전동(괴법교삼거리 인근),21,32,0,6,17,128.975889607121,35.163345836642,2017
101,부산광역시 사상구 괘법동(심이태소아과의원앞 인근),21,24,0,5,14,128.982271074951,35.167108025416,2017
102,부산광역시 사하구 장림동(하단교차로 인근),49,67,0,18,46,128.968428075097,35.106146274532,2017
103,부산광역시 사하구 장림동(하단초등학교 인근),23,27,1,11,14,128.964515699541,35.104401492636,2017
104,부산광역시 사하구 하단동(사하구청앞 인근),19,31,0,6,21,128.972049044229,35.104162180341,2017
105,부산광역시 서구 암남동(충무교차로 인근),29,55,0,13,37,129.024428606196,35.096453773624,2017
106,부산광역시 서구 동대신동3가(동대사거리 인근),19,27,1,7,17,129.021766451062,35.111469586553,2017
107,부산광역시 서구 암남동(세영수산 인근),18,26,0,10,16,129.022005153616,35.080091068549,2017
108,부산광역시 수영구 광안동(수영교차로 인근),32,46,0,8,33,129.115193295235,35.167364274643,2017
109,부산광역시 수영구 광안동(마이다스관광호텔 인근),23,30,0,8,21,129.117656576991,35.168114805655,2017
