가변전광표지판명,시도명,시군구명,시군구코드,도로종류,도로노선명,도로노선번호,도로노선방향,위도,경도,영상표시면가로길이,영상표시면세로길이,전광판함체가로길이,전광판함체세로길이,전광판높이,설치유형코드,출력방향코드,발광패널유형코드,표출색상,표시유형코드,출력크기,설치연도
주정차단속안내판(스마트CCTV감지기)-주차-001,서울특별시,광진구,11215,구도,아차산로,,,37.5477095,127.106845,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-002,서울특별시,광진구,11215,구도,아차산로,,,37.5436034,127.1024311,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-003,서울특별시,광진구,11215,구도,능동로,,,37.5520573,127.08948,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판-주차-004,서울특별시,광진구,11215,구도,군자로,,,37.54891343,127.0707856,2240,320,,,,2,1,1,,2,1단7열,2007
주정차단속안내판(스마트CCTV감지기)-주차-005,서울특별시,광진구,11215,구도,광나루로,,,37.54520037,127.0879805,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-006,서울특별시,광진구,11215,구도,자양로,,,37.54601862,127.0862829,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-008,서울특별시,광진구,11215,구도,강변역로,,,37.53279221,127.0931221,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-009,서울특별시,광진구,11215,구도,강변역로4길,,,37.53512211,127.093133,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-010,서울특별시,광진구,11215,구도,광나루로56길,,,37.53784631,127.0963807,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-011,서울특별시,광진구,11215,구도,강변역로,,,37.53573933,127.0945536,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-012,서울특별시,광진구,11215,구도,강변역로,,,37.53561794,127.0943177,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-013,서울특별시,광진구,11215,구도,강변역로4길,,,37.53389064,127.0922927,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-014,서울특별시,광진구,11215,구도,광나루로67길,,,37.5381832,127.0972361,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-015,서울특별시,광진구,11215,구도,구의강변로,,,37.53480717,127.0916423,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-016,서울특별시,광진구,11215,구도,군자로,,,37.55124574,127.0711926,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-017,서울특별시,광진구,11215,구도,능동로,,,37.55600026,127.078543,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판-주차-018,서울특별시,광진구,11215,구도,천호대로,,,37.5586434,127.0754652,2240,320,,,,2,1,1,,2,1단7열,2007
주정차단속안내판(스마트CCTV감지기)-주차-019,서울특별시,광진구,11215,구도,능동로,,,37.54918722,127.0754525,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-020,서울특별시,광진구,11215,구도,천호대로,,,37.55465739,127.0856969,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-021,서울특별시,광진구,11215,구도,능동로,,,37.5524882,127.0771522,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-022,서울특별시,광진구,11215,구도,능동로,,,37.55073516,127.0760005,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판-주차-023,서울특별시,광진구,11215,구도,뚝섬로,,,37.5322381,127.0790393,2240,320,,,,2,1,1,,2,1단7열,2010
주정차단속안내판(스마트CCTV감지기)-주차-024,서울특별시,광진구,11215,구도,아차산로,,,37.54098975,127.0673982,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-025,서울특별시,광진구,11215,구도,뚝섬로,,,37.53668214,127.0633615,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판-주차-026,서울특별시,광진구,11215,구도,능동로,,,37.56367361,127.0828553,2240,320,,,,2,1,1,,2,1단7열,2010
주정차단속안내판(스마트CCTV감지기)-주차-027,서울특별시,광진구,11215,구도,긴고랑로,,,37.56371373,127.0782585,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-028,서울특별시,광진구,11215,구도,동일로,,,37.56160479,127.0747545,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-029,서울특별시,광진구,11215,구도,능동로,,,37.55867322,127.0804434,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-030,서울특별시,광진구,11215,구도,용마산로,,,37.5577886,127.08805,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-031,서울특별시,광진구,11215,구도,천호대로,,,37.55260782,127.0896962,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판-주차-032,서울특별시,광진구,11215,구도,아차산로,,,37.54119693,127.0677801,2240,320,,,,2,1,1,,2,1단7열,2011
주정차단속안내판-주차-033,서울특별시,광진구,11215,구도,능동로,,,37.54104143,127.0712889,2240,320,,,,2,1,1,,2,1단7열,2011
주정차단속안내판(스마트CCTV감지기)-주차-034,서울특별시,광진구,11215,구도,능동로,,,37.54212483,127.0714359,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-035,서울특별시,광진구,11215,구도,능동로,,,37.54094284,127.0709108,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-036,서울특별시,광진구,11215,구도,면목로,,,37.5651081,127.0806952,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-037,서울특별시,광진구,11215,구도,뚝섬로,,,37.53171591,127.0835094,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-039,서울특별시,광진구,11215,구도,자양로,,,37.53213629,127.0854774,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-040,서울특별시,광진구,11215,구도,능동로,,,37.56763901,127.0849948,2240,320,,,,2,1,1,,2,1단7열,2019
주정차단속안내판(스마트CCTV감지기)-주차-041,서울특별시,광진구,11215,구도,아차산로,,,37.54234638,127.0995977,2240,320,,,,2,1,1,,2,1단7열,2019
VML5000090,서울특별시,강남구,11680,3,올림픽대로,,,37.52912,127.02238,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,2016
VMK1000020,서울특별시,용산구,11170,3,강변북로,,,37.51673,126.91556,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,2010
VMQ5000010,서울특별시,광명시,41210,3,도로명없음,,,37.44574,126.89583,4080,2880,,,,2,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 17열,2016
VML5000020,서울특별시,금천구,11545,3,올림픽대로,,,37.58042,126.82901,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,2013
VMK1000090,서울특별시,광진구,11215,3,강변북로,,,37.53158,127.06686,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,2012
VMA9000370,서울특별시,광진구,11215,3,능동로,,,37.54397,127.07244,3200,320,,,,3,2,1,적색+녹색+황색+흰색,2,1단 10열,2003
VMO9000230,서울특별시,서초구,11650,1,경부고속도로,,,37.50633,127.01746,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,2017
VMO9000240,서울특별시,강남구,11680,3,강남대로,,,37.5124,127.02093,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,2017
VMO9000250,서울특별시,강남구,11680,3,도산대로,,,37.51727,127.02194,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2017
VMO9000260,서울특별시,강남구,11680,3,압구정로,,,37.52557,127.02512,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2016
VMO9000330,서울특별시,강남구,11680,3,테헤란로,,,37.513,127.06695,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2016
VMO9000340,서울특별시,송파구,11710,3,올림픽로,,,37.51188,127.08148,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,2018
VMO9000360,서울특별시,송파구,11710,3,올림픽로,,,37.51661,127.09972,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,2018
VMO9000370,서울특별시,송파구,11710,3,올림픽로,,,37.51505,127.10507,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,2018
VMA9000430,서울특별시,광진구,11215,3,구의로,,,37.53767,127.08812,3200,320,,,,3,2,1,적색+녹색+황색+흰색,2,1단 10열,2003
VMNN500120,서울특별시,동작구,11590,3,남부순환로,,,37.47612,126.97402,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,2012
VMBB100150,서울특별시,서초구,11650,3,반포대로,,,37.50722,126.99983,7680,2880,,,,2,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 32열,2012
VMBB100140,서울특별시,서초구,11650,3,반포대로,,,37.49726,127.00481,3840,2880,,,,2,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,2012
VMK6000010,서울특별시,광진구,11215,3,강변북로,,,37.52877,127.08919,1800,300,,,,1,2,1,적색+녹색+황색,2,6단 1열,2006
VML1000020,서울특별시,영등포구,11560,3,올림픽대로,,,37.54067,126.89785,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,2016
VML1000060,서울특별시,서초구,11650,3,올림픽대로,,,37.51724,127.0088,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2016
VMA9000720,서울특별시,성북구,11290,3,한천로,,,37.61456,127.05885,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2018
VMA9000740,서울특별시,중랑구,11260,3,동일로,,,37.60033,127.0796,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2018
VMA9000820,서울특별시,광진구,11215,3,구의로,,,37.54148,127.06559,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2018
VMA9000830,서울특별시,광진구,11215,3,구의로,,,37.53848,127.07588,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2017
VMD1000050,서울특별시,노원구,11350,3,동부간선로,,,37.64208,127.056,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,2018
VMA9000010,서울특별시,성동구,11200,3,청계천로,,,37.57055,127.02632,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,2017
VMA9000050,서울특별시,성북구,11290,3,화랑로,,,37.60424,127.0442,6000,1200,,,,3,2,1,적색+녹색+황색+흰색,2,2단 10열,2016
VMA9000090,서울특별시,은평구,11380,3,통일로,,,37.59903,126.93693,6000,1200,,,,3,2,1,적색+녹색+황색+흰색,2,2단 10열,2016
VMA9000130,서울특별시,마포구,11440,3,성산로,,,37.56576,126.91398,6000,1200,,,,3,2,1,적색+녹색+황색+흰색,2,2단 10열,2016
VMA9000170,서울특별시,영등포구,11560,3,서부간선,,,37.53961,126.88968,4080,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 17열,2017
VMA9000200,서울특별시,영등포구,11560,3,국회대로,,,37.52512,126.90771,6000,1200,,,,3,2,1,적색+녹색+황색+흰색,2,2단 10열,2016
VMA9000240,서울특별시,동작구,11590,3,관악로,,,37.50467,126.95016,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,2017
VMA9000280,서울특별시,용산구,11170,3,서빙고로,,,37.52659,127.00388,6000,1200,,,,3,2,1,적색+녹색+황색+흰색,2,2단 10열,2016
VMA9000330,서울특별시,은평구,11380,3,증산로,,,37.58318,126.90881,6000,1200,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,2단 10열,2018
VML5000130,서울특별시,송파구,11710,3,올림픽대로,,,37.53219,127.11023,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,2014
VMGE500130,서울특별시,서초구,11650,3,헌릉로,,,37.46138,127.08371,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,2012
VMR7000020,서울특별시,마포구,11440,3,내부순환,,,37.56496,126.90918,1800,300,,,,1,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,6단 1열,2010
VRL3000010,서울특별시,영등포구,11560,3,도로명없음,,,37.53388,126.91327,1280,320,,,,3,2,1,적색+녹색+황색+흰색,2,2단 8열,2017
VMD5000050,서울특별시,노원구,11350,3,동부간선로,,,37.6269,127.06784,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,2017
VMD5000060,서울특별시,중랑구,11260,3,동부간선로,,,37.5761,127.07896,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,2017
VMD5000010,서울특별시,성동구,11200,3,동부간선로,,,37.54719,127.03564,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,2014
VMK1000100,서울특별시,성동구,11200,3,강변북로,,,37.54268,127.03008,2880,1680,,,,3,2,1,적색+녹색+황색+흰색,2,7단 12열,2015
VMK5000080,서울특별시,광진구,11215,3,강변북로,,,37.54031,127.10337,9000,1200,,,,2,2,1,적색+녹색+황색+흰색,2,2단 15열,2015
VMA9000760,서울특별시,중랑구,11260,3,동일로,,,37.5875,127.08008,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2017
VMA9000810,서울특별시,성동구,11200,3,천호대로,,,37.56192,127.06014,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2018
VMD1000030,서울특별시,도봉구,11320,3,동부간선로,,,37.67112,127.04965,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,2018
VMD1000070,서울특별시,동대문구,11230,3,동부간선로,,,37.5841,127.07351,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,2018
VMA9000030,서울특별시,성동구,11200,3,고산자로,,,37.56789,127.03715,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2013
VMA9000070,서울특별시,강북구,11305,3,도봉로,,,37.61467,127.02986,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,2017
VMA9000110,서울특별시,종로구,11110,3,통일로,,,37.57819,126.95438,6000,1200,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,2단 10열,2017
VMA9000160,서울특별시,마포구,11440,3,양화로,,,37.55146,126.91635,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2010
VMO9000220,서울특별시,서초구,11650,3,잠원로,,,37.51781,127.01135,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2017
VMO9000380,서울특별시,송파구,11710,3,올림픽로,,,37.52244,127.11594,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,2018
VMA9000560,서울특별시,노원구,11350,3,동일로,,,37.68151,127.05527,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2018
VMA9000570,서울특별시,도봉구,11320,3,방학로,,,37.67961,127.04873,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2017
VMA9000580,서울특별시,노원구,11350,3,방학로,,,37.66116,127.05974,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2017
VMA9000590,서울특별시,노원구,11350,3,동일로,,,37.66326,127.05804,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2018
VMA9000600,서울특별시,도봉구,11320,3,방학로,,,37.66244,127.04763,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2018
VMA9000610,서울특별시,도봉구,11320,3,도봉로,,,37.66859,127.04329,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2018
VMA9000620,서울특별시,도봉구,11320,3,마들로,,,37.66787,127.04597,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2018
VMA9000630,서울특별시,노원구,11350,3,동일로,,,37.65087,127.06166,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2017
VMA9000640,서울특별시,노원구,11350,3,노해로,,,37.65535,127.06495,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2018
VMA9000650,서울특별시,도봉구,11320,3,노해로,,,37.65126,127.04384,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2018
VMA9000660,서울특별시,노원구,11350,3,덕릉로,,,37.64856,127.06874,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2018
VMA9000670,서울특별시,노원구,11350,3,동일로,,,37.64829,127.06236,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2018
VMA9000680,서울특별시,도봉구,11320,3,덕릉로,,,37.64517,127.04781,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2017
VMS1000010,서울특별시,영등포구,11560,3,서부간선,,,37.53638,126.89112,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,2012
VMS5000020,서울특별시,구로구,11530,3,서부간선,,,37.48084,126.87534,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,2012
VMNN500030,서울특별시,관악구,11620,3,남부순환로,,,37.47933,126.90076,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,2012
VMGG100040,서울특별시,서초구,11650,3,강남대로,,,37.52345,127.01668,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,2012
VMGG500050,서울특별시,강남구,11680,3,강남대로,,,37.50027,127.02649,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,2012
VMGG100060,서울특별시,서초구,11650,3,강남대로,,,37.49215,127.03037,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,2012
VMR7000010,서울특별시,서대문구,11410,3,내부순환,,,37.59481,126.94769,1800,300,,,,1,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,6단 1열,2010
VMD5000090,서울특별시,강남구,11680,3,분당수서로,,,37.50149,127.07321,2400,2160,,,,2,2,1,적색+녹색+황색+흰색,1,9단 10열,2006
VMD5000100,서울특별시,송파구,11710,3,분당수서로,,,37.47412,127.12087,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,2017
VMF1000010,서울특별시,서초구,11650,1,경부고속도로,,,37.49555,127.02139,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,2018
VMK1000030,서울특별시,용산구,11170,3,강변북로,,,37.53298,126.94885,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2010
VMF5000010,서울특별시,서초구,11650,1,경부고속도로,,,37.47081,127.03314,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,2018
VMF5000020,서울특별시,서초구,11650,1,경부고속도로,,,37.50371,127.01844,2400,2160,,,,3,2,1,적색+녹색+황색+흰색,1,9단 10열,2006
VMK1000040,서울특별시,마포구,11440,3,강변북로,,,37.54469,126.92596,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2010
VML5000050,서울특별시,영등포구,11560,3,올림픽대로,,,37.5408,126.89714,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,2014
VML5000060,서울특별시,영등포구,11560,3,올림픽대로,,,37.51753,126.91925,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2016
VML5000080,서울특별시,서초구,11650,3,올림픽대로,,,37.51589,127.00772,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,2014
VMK5000130,서울특별시,성동구,11200,3,강변북로,,,37.53877,127.04025,7680,2880,,,,2,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 32열,2015
VML5000120,서울특별시,송파구,11710,3,올림픽대로,,,37.5255,127.10514,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,2015
VMM1000010,서울특별시,성동구,11200,3,뚝섬로,,,37.54804,127.01588,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,2018
VMR6000040,서울특별시,서대문구,11410,3,내부순환,,,37.58952,126.93778,1800,300,,,,1,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,6단 1열,2010
VML5000070,서울특별시,서초구,11650,3,올림픽대로,,,37.50609,126.99014,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,2013
VMQ1000010,서울특별시,강남구,11680,3,양재대로,,,37.47719,127.0609,4080,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 17열,2016
VMA9000500,서울특별시,노원구,11350,3,동일로,,,37.62245,127.07393,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,2012
VMD1000090,서울특별시,강남구,11680,3,분당수서로,,,37.50691,127.06819,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,2017
VMK1000070,서울특별시,광진구,11215,3,강변북로,,,37.55216,127.11203,9000,1200,,,,2,2,1,적색+녹색+황색+흰색,2,2단 15열,2015
VMK5000070,서울특별시,광진구,11215,3,강변북로,,,37.52976,127.07285,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,2012
VMA9000190,서울특별시,영등포구,11560,3,선유로,,,37.534,126.89647,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,2017
VMA9000230,서울특별시,동작구,11590,3,여의대방로,,,37.50821,126.92376,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,2017
VMA9000270,서울특별시,서초구,11650,3,반포대로,,,37.4964,127.00561,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2016
VMA9000360,서울특별시,성동구,11200,3,동일로,,,37.54605,127.06608,6000,1200,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,2단 10열,2018
VML5000030,서울특별시,강서구,11500,3,올림픽대로,,,37.56149,126.86549,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2016
VMO9000270,서울특별시,강남구,11680,3,압구정로,,,37.52449,127.02343,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2017
VMO9000280,서울특별시,강남구,11680,3,논현로,,,37.52476,127.02856,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2017
VMO9000290,서울특별시,강남구,11680,3,압구정로,,,37.52854,127.0381,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,2018
VMO9000300,서울특별시,강남구,11680,3,도산대로,,,37.52413,127.04837,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,2018
VMTS500160,서울특별시,용산구,11170,3,서빙고로,,,37.52183,126.9757,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,2012
VMTT100170,서울특별시,성동구,11200,3,뚝섬로,,,37.53973,127.05197,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,2012
VMHH100190,서울특별시,성북구,11290,3,화랑로,,,37.60299,127.03456,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,2012
VMA9000520,서울특별시,노원구,11350,3,화랑로,,,37.61971,127.08299,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,2012
VMD5000080,서울특별시,강남구,11680,3,분당수서로,,,37.51543,127.06694,9000,1800,,,,2,2,1,적색+녹색+황색+흰색,2,3단 15열,2018
VMA9000540,서울특별시,노원구,11350,3,화랑로,,,37.62425,127.09128,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,2012
VML1000120,서울특별시,송파구,11710,3,올림픽대로,,,37.53801,127.11427,7680,2880,,,,2,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 32열,2015
VMT5000060,서울특별시,중구,11140,3,한남대로,,,37.56249,126.98065,3360,2400,,,,3,2,1,적색+녹색+황색+흰색,2,10단 14열,2009
VMT5000080,서울특별시,중구,11140,3,한남대로,,,37.55805,126.97796,6000,1200,,,,3,2,1,적색+녹색+황색+흰색,2,2단 10열,2009
VMT1000040,서울특별시,용산구,11170,3,이태원로,,,37.53444,126.99266,6000,1200,,,,1,2,1,적색+녹색+황색+흰색,2,2단 10열,2009
VMT1000050,서울특별시,용산구,11170,3,녹사평대로,,,37.52849,126.9916,6000,1200,,,,3,2,1,적색+녹색+황색+흰색,2,2단 10열,2009
VMGG500020,서울특별시,강서구,11500,3,공항대로,,,37.53638,126.89112,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,3단 10열,2018
VMSS100240,서울특별시,중랑구,11260,3,사가정로,,,37.58313,127.07965,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,2013
VMSS100250,서울특별시,중랑구,11260,3,화랑로,,,37.58105,127.08582,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,2013
VMSS100230,서울특별시,중랑구,11260,3,동일로,,,37.57613,127.0799,3840,2880,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,12단 16열,2013
VML1000140,서울특별시,강동구,11740,3,올림픽대로,,,37.56837,127.15379,3600,3600,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,1,15단 15열,2016
VMA9000350,서울특별시,성동구,11200,3,왕십리로,,,37.54735,127.04449,3200,320,,,,3,2,1,적색+녹색+황색+흰색,2,1단 10열,2003
VMA9000390,서울특별시,광진구,11215,3,광나루로,,,37.54473,127.08937,6000,1200,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,2단 10열,2018
VMA9000420,서울특별시,광진구,11215,3,광나루로56길,,,37.53863,127.09794,3200,320,,,,3,2,1,적색+녹색+황색+흰색,2,1단 10열,2003
VMN1000030,서울특별시,동작구,11590,3,노들로,,,37.51494,126.95214,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,2017
VMN5000020,서울특별시,영등포구,11560,3,노들로,,,37.51705,126.91908,6000,1800,,,,3,2,1,적색+녹색+황색+파랑+핑크+하늘색+흰색,2,3단 10열,2017
VMO9000040,서울특별시,강서구,11500,3,강서로,,,37.55013,126.83633,6000,1800,,,,3,2,1,적색+녹색+황색+흰색,2,3단 10열,2016
