id,sido,gugun,year_code
569,서울특별시,관악구,99.0
570,서울특별시,관악구,99.0
571,서울특별시,관악구,14.0
572,서울특별시,관악구,99.0
573,서울특별시,관악구,99.0
574,서울특별시,관악구,13.0
575,서울특별시,관악구,99.0
576,서울특별시,관악구,99.0
577,서울특별시,관악구,99.0
578,서울특별시,관악구,99.0
579,서울특별시,관악구,99.0
580,서울특별시,관악구,99.0
581,서울특별시,관악구,99.0
582,서울특별시,관악구,99.0
583,서울특별시,관악구,99.0
584,서울특별시,관악구,99.0
585,서울특별시,관악구,99.0
586,서울특별시,관악구,99.0
587,서울특별시,관악구,99.0
588,서울특별시,관악구,99.0
589,서울특별시,관악구,99.0
590,서울특별시,관악구,99.0
591,서울특별시,관악구,99.0
592,서울특별시,관악구,99.0
593,서울특별시,관악구,99.0
594,서울특별시,관악구,99.0
595,서울특별시,관악구,99.0
596,서울특별시,관악구,99.0
597,서울특별시,관악구,99.0
598,서울특별시,관악구,99.0
599,서울특별시,관악구,99.0
600,서울특별시,관악구,99.0
601,서울특별시,관악구,99.0
602,서울특별시,관악구,99.0
603,서울특별시,관악구,99.0
604,서울특별시,관악구,99.0
605,서울특별시,관악구,99.0
606,서울특별시,관악구,99.0
607,서울특별시,관악구,99.0
608,서울특별시,관악구,99.0
609,서울특별시,관악구,99.0
610,서울특별시,관악구,99.0
611,서울특별시,관악구,99.0
612,서울특별시,관악구,99.0
613,서울특별시,관악구,99.0
614,서울특별시,관악구,99.0
615,서울특별시,관악구,99.0
616,서울특별시,관악구,99.0
617,서울특별시,관악구,99.0
618,서울특별시,관악구,99.0
619,서울특별시,관악구,99.0
620,서울특별시,관악구,99.0
621,서울특별시,관악구,99.0
622,서울특별시,관악구,99.0
623,서울특별시,관악구,17.0
624,서울특별시,관악구,18.0
625,서울특별시,관악구,18.0
626,서울특별시,영등포구,
627,서울특별시,영등포구,
628,서울특별시,영등포구,
629,서울특별시,영등포구,
630,서울특별시,영등포구,
631,서울특별시,영등포구,
632,서울특별시,영등포구,
633,서울특별시,영등포구,
634,서울특별시,영등포구,
635,서울특별시,영등포구,
636,서울특별시,영등포구,
637,서울특별시,영등포구,
638,서울특별시,영등포구,
639,서울특별시,영등포구,
640,서울특별시,영등포구,
641,서울특별시,영등포구,
642,서울특별시,영등포구,
643,서울특별시,영등포구,
644,서울특별시,영등포구,
645,서울특별시,영등포구,
646,서울특별시,영등포구,
647,서울특별시,영등포구,
648,서울특별시,영등포구,
649,서울특별시,영등포구,
650,서울특별시,영등포구,
651,서울특별시,영등포구,
652,서울특별시,영등포구,
653,서울특별시,영등포구,
654,서울특별시,영등포구,
655,서울특별시,영등포구,
656,서울특별시,영등포구,
657,서울특별시,영등포구,
658,서울특별시,영등포구,
659,서울특별시,영등포구,
660,서울특별시,영등포구,
661,서울특별시,영등포구,
662,서울특별시,영등포구,
663,서울특별시,관악구,99.0
664,서울특별시,관악구,99.0
665,서울특별시,관악구,99.0
666,서울특별시,관악구,99.0
667,서울특별시,관악구,99.0
668,서울특별시,관악구,99.0
669,서울특별시,관악구,99.0
670,서울특별시,관악구,99.0
671,서울특별시,관악구,99.0
672,서울특별시,관악구,99.0
673,서울특별시,관악구,99.0
674,서울특별시,관악구,99.0
675,서울특별시,관악구,99.0
676,서울특별시,관악구,99.0
677,서울특별시,관악구,99.0
678,서울특별시,관악구,99.0
679,서울특별시,관악구,99.0
680,서울특별시,관악구,99.0
681,서울특별시,관악구,99.0
682,서울특별시,관악구,99.0
683,서울특별시,관악구,99.0
684,서울특별시,관악구,99.0
685,서울특별시,관악구,99.0
686,서울특별시,관악구,99.0
687,서울특별시,관악구,99.0
688,서울특별시,관악구,13.0
689,서울특별시,관악구,99.0
690,서울특별시,관악구,99.0
691,서울특별시,관악구,18.0
692,서울특별시,관악구,99.0
693,서울특별시,관악구,99.0
694,서울특별시,관악구,99.0
695,서울특별시,관악구,99.0
696,서울특별시,관악구,14.0
697,서울특별시,관악구,99.0
698,서울특별시,관악구,99.0
699,서울특별시,관악구,99.0
700,서울특별시,관악구,99.0
701,서울특별시,관악구,99.0
702,서울특별시,관악구,99.0
703,서울특별시,관악구,99.0
704,서울특별시,관악구,99.0
705,서울특별시,관악구,99.0
706,서울특별시,관악구,99.0
707,서울특별시,관악구,99.0
708,서울특별시,관악구,99.0
709,서울특별시,관악구,99.0
710,서울특별시,영등포구,
711,서울특별시,영등포구,
712,서울특별시,영등포구,
713,서울특별시,영등포구,
714,서울특별시,영등포구,
715,서울특별시,영등포구,
716,서울특별시,영등포구,
717,서울특별시,영등포구,
718,서울특별시,영등포구,
719,서울특별시,영등포구,
720,서울특별시,영등포구,
721,서울특별시,영등포구,
722,서울특별시,영등포구,
723,서울특별시,영등포구,
724,서울특별시,영등포구,
725,서울특별시,영등포구,
726,서울특별시,영등포구,
727,서울특별시,영등포구,
728,서울특별시,영등포구,
729,서울특별시,영등포구,
730,서울특별시,영등포구,
731,서울특별시,영등포구,
