id,address,occur,death_injury,death,s_injury,l_injury,lot,lat,year
153,부산광역시 동래구 온천동(미남역5번출구 부근),4,4,0,3,1,129.067326364921,35.205873800436,2017
154,부산광역시 동래구 안락동(안락새마을금고서원시장지점 부근),4,4,0,3,1,129.098521669441,35.200939655642,2017
155,부산광역시 동래구 사직동(고은타워아파트 부근),3,3,0,2,1,129.072817165781,35.200256915525,2017
156,부산광역시 동래구 온천동(온천교사거리 부근),2,2,1,1,0,129.084821963964,35.218742507162,2017
157,부산광역시 부산진구 부전동(부전상가시장 부근),18,18,0,11,6,129.059248451056,35.160437437239,2017
158,부산광역시 부산진구 부전동(부전지구대 부근),5,8,0,3,5,129.062174860283,35.164335617895,2017
159,부산광역시 부산진구 가야동(가야고앞 부근),4,5,0,3,2,129.030496511906,35.147446303105,2017
160,부산광역시 부산진구 양정동(양정교차로 부근),4,5,0,3,2,129.07252486723,35.17352726837,2017
161,부산광역시 부산진구 당감동(당감사거리 부근),4,4,0,3,1,129.037903581886,35.165388559435,2017
162,부산광역시 부산진구 개금동(보현어린이집 부근),4,5,0,1,4,129.024798092659,35.163841197614,2017
163,부산광역시 북구 구포동(구포1동주민센터 부근),3,3,1,2,0,129.000897178463,35.206300899268,2017
164,부산광역시 북구 구포동(구포삼거리 부근),3,3,1,2,0,128.991180043325,35.199929653132,2017
165,부산광역시 북구 덕천동(북부맨션 부근),3,3,0,2,1,129.006707005725,35.211783952468,2017
166,부산광역시 북구 덕천동(현대오일뱅크북부산새마을금고주유소 부근),2,2,1,1,0,129.004158846854,35.213553826349,2017
167,부산광역시 사상구 엄궁동(남해수산 부근),3,3,0,2,1,128.970238175652,35.128988281985,2017
168,부산광역시 사하구 하단동(하단교차로 부근),6,6,0,3,3,128.968383170148,35.106201936271,2017
169,부산광역시 사하구 감천동(LG유플러스명경대리점 부근),3,3,1,0,2,129.00689263299,35.090972846421,2017
170,부산광역시 사하구 하단동(하단지구대 부근),2,2,1,1,0,128.964663293577,35.104393178403,2017
171,부산광역시 서구 남부민동(부산충무동우체국 부근),7,9,1,7,1,129.024269892942,35.094804145396,2017
172,부산광역시 서구 남부민동(중부소방소충무119안전센터 부근),4,4,1,2,0,129.024494798098,35.087635227585,2017
173,부산광역시 서구 암남동(암남동주민센터 부근),3,3,0,2,1,129.021160519344,35.079561338186,2017
174,부산광역시 수영구 남천동(진주아파트정문 부근),4,4,0,4,0,129.112432569908,35.147925005036,2017
175,부산광역시 수영구 광안동(광안동SK뷰아파트입구 부근),3,3,1,2,0,129.113690547882,35.157123918435,2017
176,부산광역시 수영구 광안동(양이식당 부근),3,3,0,2,1,129.112277614022,35.151169633972,2017
177,부산광역시 수영구 광안동(서호병원 부근),3,3,0,2,1,129.116132783702,35.152385009262,2017
178,부산광역시 수영구 광안동(남부산농협신광안지점 부근),2,2,1,1,0,129.111776354396,35.162254897846,2017
179,부산광역시 연제구 연산동(구이막사연산점 부근),5,5,0,3,2,129.085055261592,35.187182741591,2017
180,부산광역시 영도구 봉래동5가(영도중앙유치원 부근),5,5,0,2,3,129.049755893721,35.092458074082,2017
181,부산광역시 영도구 봉래동2가(구민장례식장 부근),4,4,0,3,1,129.040503263816,35.093903168597,2017
182,부산광역시 영도구 봉래동5가(한진중공업신용협동조합앞 부근),3,3,2,1,0,129.051218329863,35.094912842854,2017
183,부산광역시 중구 신창동4가(서림한의원 부근),5,5,1,3,1,129.026875748718,35.103016290271,2017
184,부산광역시 중구 남포동5가(자갈치시장 부근),5,5,0,2,2,129.030579253131,35.097047236242,2017
185,부산광역시 해운대구 반송동(광하아파트정문 부근),5,6,0,4,1,129.158716091775,35.229966999578,2017
186,부산광역시 해운대구 중동(해우리해운대점 부근),4,4,1,3,0,129.164766886084,35.161821499264,2017
187,부산광역시 해운대구 재송동(한빛공원 부근),3,7,2,4,1,129.125361610351,35.188910829372,2017
188,부산광역시 해운대구 중동(미포공영주차장 부근),3,3,0,2,1,129.170571516164,35.161342226264,2017
189,부산광역시 해운대구 반여동(반여1.4동새마을금고신촌점 부근),3,3,0,2,1,129.122489053428,35.207090859257,2017
190,대구광역시 남구 대명동(대구광역시종합복지회관 부근),7,7,1,3,3,128.570759895654,35.849527842837,2017
191,대구광역시 남구 대명동(영대병원역 부근),5,5,0,3,2,128.588852891849,35.844413386669,2017
192,대구광역시 남구 이천동(대봉교역 부근),4,4,1,3,0,128.606879730316,35.854933897882,2017
193,대구광역시 남구 봉덕동(성모연합의원 부근),3,3,0,1,2,128.598000980062,35.842290723139,2017
194,대구광역시 달서구 송현동(의료법인일민의료재단세강병원 부근),4,4,1,3,0,128.551247018336,35.837163448036,2017
195,대구광역시 달서구 상인동(상인비둘기1단지아파트입구 부근),4,4,0,2,2,128.551742939586,35.808861367759,2017
196,대구광역시 달서구 송현동(대구달서경찰서송현지구대 부근),4,4,0,1,3,128.547478967781,35.834033902643,2017
197,대구광역시 달서구 두류동(대구광역시립두류도서관입구 부근),3,3,1,2,0,128.561607902584,35.852678892818,2017
198,대구광역시 달서구 두류동(두류역 부근),3,3,0,2,1,128.557405731291,35.857875919339,2017
199,대구광역시 달서구 본동(한신아파트입구 부근),3,3,0,1,2,128.541333960495,35.838144945634,2017
200,대구광역시 달성군 화원읍(화원노인회관 부근),3,4,1,2,1,128.500141142801,35.800995032895,2017
201,대구광역시 동구 신천동(신천역 부근),5,5,0,3,2,128.615754892276,35.874341947524,2017
202,대구광역시 동구 신암동(큰고개오거리 부근),4,4,0,4,0,128.633596873298,35.885850891906,2017
203,대구광역시 동구 효목동(명보약국 부근),4,4,0,2,2,128.63934187293,35.874344229104,2017
204,대구광역시 동구 신암동(파티마삼거리 부근),3,3,0,2,1,128.625207315566,35.884028158574,2017
